Date,Name,Open,Closing_Price,Daily_High,Daily_Low,Volume,Year,Month
2018-10-08,Air Liquide,101.95,101.27,101.95,101.0,130,2018,10
2018-10-05,Air Liquide,102.64,101.36,102.64,101.36,504,2018,10
2018-10-04,Air Liquide,104.5,101.41,104.5,101.41,162,2018,10
2018-10-02,Air Liquide,103.0,103.82,103.82,102.91,"1,658",2018,10
2018-10-01,Air Liquide,103.59,103.32,103.59,103.23,332,2018,10
2018-09-28,Air Liquide,102.95,102.68,102.95,102.68,106,2018,9
2018-09-27,Air Liquide,101.95,103.5,103.5,101.82,386,2018,9
2018-09-26,Air Liquide,100.82,102.14,102.14,100.68,844,2018,9
2018-09-25,Air Liquide,100.05,99.82,100.18,99.82,66,2018,9
2018-09-24,Air Liquide,100.23,100.09,100.55,100.09,473,2018,9
2018-09-21,Air Liquide,99.41,99.41,99.41,99.41,9,2018,9
2018-09-20,Air Liquide,98.05,98.95,98.95,98.05,651,2018,9
2018-09-19,Air Liquide,96.95,98.18,98.18,96.95,263,2018,9
2018-09-18,Air Liquide,96.95,96.91,97.59,96.91,33,2018,9
2018-09-17,Air Liquide,96.23,97.18,97.18,96.23,489,2018,9
2018-09-14,Air Liquide,96.64,96.82,96.82,96.64,66,2018,9
2018-09-13,Air Liquide,96.05,96.64,96.64,96.05,272,2018,9
2018-09-12,Air Liquide,95.91,97.05,97.05,95.91,137,2018,9
2018-09-11,Air Liquide,95.95,95.82,95.95,95.59,80,2018,9
2018-09-10,Air Liquide,95.91,96.05,96.05,95.86,225,2018,9
2018-09-07,Air Liquide,95.41,95.41,95.41,95.41,0,2018,9
2018-09-06,Air Liquide,95.73,96.05,96.05,95.73,440,2018,9
2018-09-05,Air Liquide,96.27,96.5,96.5,95.77,352,2018,9
2018-09-04,Air Liquide,99.05,97.73,99.05,97.73,93,2018,9
2018-09-03,Air Liquide,98.86,98.82,98.91,98.45,323,2018,9
2018-08-31,Air Liquide,99.77,98.5,99.77,98.5,104,2018,8
2018-08-30,Air Liquide,99.41,99.41,99.41,99.41,0,2018,8
2018-08-29,Air Liquide,99.41,99.59,99.59,99.41,667,2018,8
2018-08-28,Air Liquide,99.45,99.36,99.45,99.36,11,2018,8
2018-08-27,Air Liquide,98.05,98.05,98.05,98.05,18,2018,8
2018-08-24,Air Liquide,98.55,97.91,98.55,97.91,132,2018,8
2018-08-23,Air Liquide,98.09,98.09,98.09,97.77,965,2018,8
2018-08-22,Air Liquide,97.32,98.14,98.14,97.32,150,2018,8
2018-08-21,Air Liquide,97.23,97.64,97.64,97.23,132,2018,8
2018-08-20,Air Liquide,96.55,97.27,97.27,96.55,88,2018,8
2018-08-17,Air Liquide,96.36,96.0,96.77,96.0,144,2018,8
2018-08-16,Air Liquide,96.55,96.68,96.68,96.55,296,2018,8
2018-08-15,Air Liquide,97.14,95.68,97.14,95.68,269,2018,8
2018-08-14,Air Liquide,97.45,97.68,97.68,97.45,154,2018,8
2018-08-13,Air Liquide,95.68,97.41,97.41,95.68,415,2018,8
2018-08-10,Air Liquide,97.77,97.77,97.77,97.77,0,2018,8
2018-08-09,Air Liquide,98.64,98.0,98.64,97.95,157,2018,8
2018-08-08,Air Liquide,99.64,98.73,99.64,98.36,469,2018,8
2018-08-07,Air Liquide,98.41,98.32,98.41,98.32,11,2018,8
2018-08-06,Air Liquide,98.5,97.86,98.5,97.86,57,2018,8
2018-08-03,Air Liquide,99.14,98.18,99.14,98.18,77,2018,8
2018-08-02,Air Liquide,99.27,99.09,99.95,99.09,822,2018,8
2018-08-01,Air Liquide,99.55,99.68,99.86,99.55,30,2018,8
2018-07-31,Air Liquide,98.68,99.64,99.64,98.68,52,2018,7
2018-07-30,Air Liquide,102.09,98.86,102.09,98.86,522,2018,7
2018-07-27,Air Liquide,100.68,100.68,101.05,100.68,304,2018,7
2018-07-26,Air Liquide,100.14,100.27,100.55,100.14,88,2018,7
2018-07-25,Air Liquide,99.27,99.73,99.73,99.27,96,2018,7
2018-07-24,Air Liquide,98.5,99.41,99.45,98.5,229,2018,7
2018-07-23,Air Liquide,98.55,97.91,98.55,97.91,275,2018,7
2018-07-20,Air Liquide,99.32,98.32,99.32,98.05,988,2018,7
2018-07-19,Air Liquide,100.77,100.05,100.77,100.05,441,2018,7
2018-07-18,Air Liquide,99.55,101.05,101.05,99.55,327,2018,7
2018-07-17,Air Liquide,99.09,99.09,99.09,99.09,0,2018,7
2018-07-16,Air Liquide,99.91,99.23,99.95,99.23,"1,603",2018,7
2018-07-13,Air Liquide,100.18,100.23,100.32,100.18,70,2018,7
2018-07-12,Air Liquide,99.27,99.27,99.27,99.27,0,2018,7
2018-07-11,Air Liquide,99.95,99.23,99.95,99.23,165,2018,7
2018-07-10,Air Liquide,99.95,100.45,100.45,99.82,305,2018,7
2018-07-09,Air Liquide,99.64,99.64,99.73,99.64,48,2018,7
2018-07-06,Air Liquide,98.59,98.82,99.09,97.59,979,2018,7
2018-07-05,Air Liquide,96.5,98.27,98.27,96.5,880,2018,7
2018-07-04,Air Liquide,97.36,97.09,97.36,97.09,1,2018,7
2018-07-03,Air Liquide,97.68,97.68,97.68,97.18,407,2018,7
2018-07-02,Air Liquide,97.09,97.27,97.41,96.73,277,2018,7
2018-06-29,Air Liquide,96.77,98.27,98.27,96.77,245,2018,6
2018-06-28,Air Liquide,96.23,96.36,97.18,96.23,173,2018,6
2018-06-27,Air Liquide,96.41,96.41,96.41,96.41,0,2018,6
2018-06-26,Air Liquide,97.41,96.86,97.41,96.86,55,2018,6
2018-06-25,Air Liquide,98.59,97.27,98.59,97.27,21,2018,6
2018-06-22,Air Liquide,97.77,97.77,97.77,97.77,0,2018,6
2018-06-21,Air Liquide,98.5,97.95,99.0,97.95,185,2018,6
2018-06-20,Air Liquide,98.77,98.77,98.77,98.77,0,2018,6
2018-06-19,Air Liquide,98.82,98.68,98.82,98.68,33,2018,6
2018-06-18,Air Liquide,100.86,100.0,100.86,99.73,346,2018,6
2018-06-15,Air Liquide,102.14,101.91,102.14,101.91,82,2018,6
2018-06-14,Air Liquide,99.82,102.0,102.0,99.27,"1,081",2018,6
2018-06-13,Air Liquide,100.09,100.41,101.0,100.09,368,2018,6
2018-06-12,Air Liquide,100.77,100.41,100.77,100.32,282,2018,6
2018-06-11,Air Liquide,99.64,100.55,100.55,99.64,98,2018,6
2018-06-08,Air Liquide,99.41,99.27,99.41,99.0,"2,19",2018,6
2018-06-07,Air Liquide,100.36,99.36,100.36,99.36,268,2018,6
2018-06-06,Air Liquide,99.41,99.82,99.86,98.73,289,2018,6
2018-06-05,Air Liquide,98.0,98.82,98.82,98.0,55,2018,6
2018-06-04,Air Liquide,99.27,98.14,99.27,98.14,695,2018,6
2018-06-01,Air Liquide,95.64,98.09,98.09,95.64,286,2018,6
2018-05-31,Air Liquide,97.23,96.59,97.45,96.5,"1,303",2018,5
2018-05-30,Air Liquide,97.14,96.86,97.14,96.86,978,2018,5
2018-05-29,Air Liquide,97.27,97.23,97.27,97.23,141,2018,5
2018-05-28,Air Liquide,98.73,98.5,98.73,98.5,54,2018,5
2018-05-25,Air Liquide,101.73,101.18,101.73,101.18,75,2018,5
2018-05-24,Air Liquide,101.5,101.45,102.23,101.45,21,2018,5
2018-05-23,Air Liquide,102.27,101.45,102.36,101.27,825,2018,5
2018-05-22,Air Liquide,102.68,103.27,103.27,102.41,412,2018,5
2018-05-18,Air Liquide,101.91,101.5,101.91,101.5,"3,164",2018,5
2018-05-17,Air Liquide,99.77,101.45,101.45,99.77,598,2018,5
2018-05-16,Air Liquide,98.23,99.59,99.59,98.23,310,2018,5
2018-05-15,Air Liquide,97.41,98.09,98.27,97.36,300,2018,5
2018-05-14,Air Liquide,99.18,98.05,99.18,98.05,759,2018,5
2018-05-11,Air Liquide,98.73,98.73,98.73,98.73,41,2018,5
2018-05-10,Air Liquide,98.91,98.68,98.95,98.59,165,2018,5
2018-05-09,Air Liquide,98.64,98.68,98.73,98.64,51,2018,5
2018-05-08,Air Liquide,98.32,98.55,98.55,98.32,36,2018,5
2018-05-07,Air Liquide,99.09,99.09,99.09,99.09,0,2018,5
2018-05-04,Air Liquide,98.73,98.64,98.73,98.55,52,2018,5
2018-05-03,Air Liquide,97.59,99.18,99.18,97.59,36,2018,5
2018-05-02,Air Liquide,98.0,98.73,98.73,98.0,396,2018,5
2018-04-30,Air Liquide,98.73,98.18,98.73,97.82,38,2018,4
2018-04-27,Air Liquide,96.36,97.32,97.32,96.36,77,2018,4
2018-04-26,Air Liquide,95.59,96.0,96.14,95.59,263,2018,4
2018-04-25,Air Liquide,95.45,95.45,95.82,94.86,87,2018,4
2018-04-24,Air Liquide,95.64,95.64,95.64,95.64,0,2018,4
2018-04-23,Air Liquide,95.68,95.18,95.68,94.73,"2,51",2018,4
2018-04-20,Air Liquide,94.09,95.18,95.18,94.05,351,2018,4
2018-04-19,Air Liquide,93.64,94.05,94.05,93.64,35,2018,4
2018-04-18,Air Liquide,93.45,93.45,93.45,93.45,11,2018,4
2018-04-17,Air Liquide,92.23,93.36,93.36,92.23,918,2018,4
2018-04-16,Air Liquide,92.18,92.09,92.18,92.09,541,2018,4
2018-04-13,Air Liquide,91.95,91.91,92.27,91.91,115,2018,4
2018-04-12,Air Liquide,90.67,91.68,91.68,90.67,414,2018,4
2018-04-11,Air Liquide,91.82,90.56,91.82,90.49,4,2018,4
2018-04-10,Air Liquide,92.91,92.14,93.05,91.95,547,2018,4
2018-04-09,Air Liquide,91.77,92.14,92.41,91.77,"1,486",2018,4
2018-04-06,Air Liquide,91.86,91.77,91.86,91.77,209,2018,4
2018-04-05,Air Liquide,91.0,92.5,92.55,91.0,949,2018,4
2018-04-04,Air Liquide,89.96,89.71,89.96,89.71,15,2018,4
2018-04-03,Air Liquide,90.35,90.16,90.35,89.91,802,2018,4
2018-03-29,Air Liquide,90.4,90.91,90.91,90.4,4,2018,3
2018-03-28,Air Liquide,89.96,90.25,90.25,89.38,163,2018,3
2018-03-27,Air Liquide,90.56,90.16,90.91,90.16,423,2018,3
2018-03-26,Air Liquide,90.47,90.45,90.55,90.45,78,2018,3
2018-03-23,Air Liquide,89.6,90.38,90.38,89.0,"1,831",2018,3
2018-03-22,Air Liquide,90.84,90.24,91.0,90.24,928,2018,3
2018-03-21,Air Liquide,91.5,91.27,91.5,91.05,345,2018,3
2018-03-20,Air Liquide,91.77,91.59,91.77,91.59,81,2018,3
2018-03-19,Air Liquide,92.45,90.91,92.45,90.91,88,2018,3
2018-03-16,Air Liquide,92.18,92.5,92.55,92.14,121,2018,3
2018-03-15,Air Liquide,92.14,92.59,92.59,92.09,284,2018,3
2018-03-14,Air Liquide,92.36,92.36,92.36,92.36,55,2018,3
2018-03-13,Air Liquide,93.45,92.73,93.82,92.32,219,2018,3
2018-03-12,Air Liquide,94.18,93.41,94.55,93.41,320,2018,3
2018-03-09,Air Liquide,93.95,93.82,93.95,93.36,48,2018,3
2018-03-08,Air Liquide,92.23,93.68,93.68,92.23,287,2018,3
2018-03-07,Air Liquide,90.67,91.09,91.09,90.67,110,2018,3
2018-03-06,Air Liquide,92.5,91.5,92.5,91.5,110,2018,3
2018-03-05,Air Liquide,91.64,91.18,91.64,90.91,717,2018,3
2018-03-02,Air Liquide,91.41,90.87,91.73,90.73,784,2018,3
2018-03-01,Air Liquide,93.45,92.68,93.68,92.64,"1,537",2018,3
2018-02-28,Air Liquide,93.41,93.18,93.41,93.18,25,2018,2
2018-02-27,Air Liquide,94.55,94.23,94.55,93.82,385,2018,2
2018-02-26,Air Liquide,94.64,93.82,94.64,93.41,991,2018,2
2018-02-23,Air Liquide,94.0,93.64,94.0,93.41,"1,747",2018,2
2018-02-22,Air Liquide,91.82,93.68,93.68,91.82,"1,75",2018,2
2018-02-21,Air Liquide,92.82,92.73,92.82,92.27,246,2018,2
2018-02-20,Air Liquide,92.68,92.95,92.95,92.59,"1,569",2018,2
2018-02-19,Air Liquide,93.59,92.64,93.59,92.59,"1,712",2018,2
2018-02-16,Air Liquide,92.59,93.18,93.18,92.5,225,2018,2
2018-02-15,Air Liquide,90.42,92.18,92.82,90.42,"1,003",2018,2
2018-02-14,Air Liquide,89.71,88.64,89.71,88.64,645,2018,2
2018-02-13,Air Liquide,89.96,89.29,89.96,89.29,30,2018,2
2018-02-12,Air Liquide,90.05,90.55,90.95,90.05,532,2018,2
2018-02-09,Air Liquide,90.87,88.18,90.87,88.18,113,2018,2
2018-02-08,Air Liquide,93.32,90.91,93.32,90.45,559,2018,2
2018-02-07,Air Liquide,93.14,93.95,93.95,92.5,326,2018,2
2018-02-06,Air Liquide,92.05,92.68,92.68,91.55,703,2018,2
2018-02-05,Air Liquide,93.91,93.32,94.55,93.32,"1,233",2018,2
2018-02-02,Air Liquide,97.05,95.0,97.05,95.0,814,2018,2
2018-02-01,Air Liquide,98.91,97.0,98.91,97.0,217,2018,2
2018-01-31,Air Liquide,98.59,98.64,98.77,98.59,695,2018,1
2018-01-30,Air Liquide,99.0,98.18,99.0,98.18,339,2018,1
2018-01-29,Air Liquide,99.09,99.23,99.23,98.91,98,2018,1
2018-01-26,Air Liquide,98.68,99.05,99.05,98.68,438,2018,1
2018-01-25,Air Liquide,97.77,98.36,98.68,97.77,255,2018,1
2018-01-24,Air Liquide,98.59,98.14,98.59,98.14,414,2018,1
2018-01-23,Air Liquide,99.91,98.77,99.91,98.64,260,2018,1
2018-01-22,Air Liquide,99.41,99.55,99.55,99.18,221,2018,1
2018-01-19,Air Liquide,99.59,99.09,99.59,99.09,511,2018,1
2018-01-18,Air Liquide,99.27,99.27,99.27,99.27,0,2018,1
2018-01-17,Air Liquide,97.91,98.55,98.55,97.91,70,2018,1
2018-01-16,Air Liquide,98.95,98.41,98.95,98.18,296,2018,1
2018-01-15,Air Liquide,98.32,98.23,98.5,97.95,178,2018,1
2018-01-12,Air Liquide,97.86,97.95,97.95,97.41,890,2018,1
2018-01-11,Air Liquide,98.68,97.55,98.68,97.36,440,2018,1
2018-01-10,Air Liquide,99.82,98.59,99.82,98.59,130,2018,1
2018-01-09,Air Liquide,101.27,99.91,101.27,99.91,137,2018,1
2018-01-08,Air Liquide,98.91,99.82,99.82,98.91,863,2018,1
2018-01-05,Air Liquide,98.14,98.14,98.59,98.14,"1,093",2018,1
2018-01-04,Air Liquide,96.27,97.86,97.86,96.27,152,2018,1
2018-01-03,Air Liquide,95.0,95.55,95.91,95.0,272,2018,1
2018-01-02,Air Liquide,96.09,94.64,96.14,94.64,"1,347",2018,1
2017-12-29,Air Liquide,96.13,96.3,96.3,96.13,59,2017,12
2017-12-28,Air Liquide,97.02,96.36,97.02,96.36,430,2017,12
2017-12-27,Air Liquide,96.77,96.93,96.93,96.62,126,2017,12
2017-12-22,Air Liquide,96.94,96.77,96.94,96.75,100,2017,12
2017-12-21,Air Liquide,96.86,96.25,97.14,96.25,128,2017,12
2017-12-20,Air Liquide,98.07,97.2,98.07,97.2,427,2017,12
2017-12-19,Air Liquide,98.98,98.85,98.98,98.85,55,2017,12
2017-12-18,Air Liquide,99.23,98.18,99.23,98.18,172,2017,12
2017-12-15,Air Liquide,97.54,98.25,98.25,97.48,389,2017,12
2017-12-14,Air Liquide,97.89,97.77,97.89,97.14,835,2017,12
2017-12-13,Air Liquide,98.06,98.05,98.34,97.93,544,2017,12
2017-12-12,Air Liquide,97.89,98.07,98.16,97.61,155,2017,12
2017-12-11,Air Liquide,99.27,98.02,99.27,98.02,949,2017,12
2017-12-08,Air Liquide,98.07,97.95,98.07,97.93,"1,522",2017,12
2017-12-07,Air Liquide,97.72,97.39,98.11,97.39,334,2017,12
2017-12-06,Air Liquide,96.24,95.89,96.24,95.89,12,2017,12
2017-12-05,Air Liquide,96.62,95.85,96.62,95.85,1,2017,12
2017-12-04,Air Liquide,95.07,96.27,96.27,95.07,443,2017,12
2017-12-01,Air Liquide,95.64,94.55,95.81,94.09,949,2017,12
2017-11-30,Air Liquide,95.81,96.07,96.16,95.7,288,2017,11
2017-11-29,Air Liquide,96.32,96.48,96.8,96.32,392,2017,11
2017-11-28,Air Liquide,95.56,96.16,96.16,95.45,543,2017,11
2017-11-27,Air Liquide,96.94,95.68,96.98,95.68,443,2017,11
2017-11-24,Air Liquide,96.46,96.52,97.34,96.32,381,2017,11
2017-11-23,Air Liquide,96.09,96.57,96.93,96.09,346,2017,11
2017-11-22,Air Liquide,97.4,96.9,97.4,96.8,130,2017,11
2017-11-21,Air Liquide,96.91,97.59,97.59,96.19,141,2017,11
2017-11-20,Air Liquide,95.36,96.75,96.75,95.36,383,2017,11
2017-11-17,Air Liquide,95.8,95.65,95.8,95.45,252,2017,11
2017-11-16,Air Liquide,95.94,96.06,96.15,95.94,"1,027",2017,11
2017-11-15,Air Liquide,95.6,95.18,95.6,94.73,656,2017,11
2017-11-14,Air Liquide,96.35,95.67,96.94,95.67,453,2017,11
2017-11-13,Air Liquide,97.3,96.2,97.3,95.65,506,2017,11
2017-11-10,Air Liquide,97.44,96.91,97.44,96.71,109,2017,11
2017-11-09,Air Liquide,98.94,97.41,98.94,97.38,464,2017,11
2017-11-08,Air Liquide,99.76,99.36,100.56,99.24,92,2017,11
2017-11-07,Air Liquide,100.91,99.7,100.91,99.7,89,2017,11
2017-11-06,Air Liquide,101.56,100.8,101.56,100.45,925,2017,11
2017-11-03,Air Liquide,100.75,100.62,100.75,100.47,790,2017,11
2017-11-02,Air Liquide,100.23,100.91,100.91,100.23,260,2017,11
2017-11-01,Air Liquide,99.9,100.35,100.35,99.9,32,2017,11
2017-10-30,Air Liquide,98.96,98.9,99.03,98.58,397,2017,10
2017-10-27,Air Liquide,98.36,99.23,99.58,98.36,"1,126",2017,10
2017-10-26,Air Liquide,96.23,98.18,98.18,96.23,529,2017,10
2017-10-25,Air Liquide,94.9,97.11,97.94,94.89,352,2017,10
2017-10-24,Air Liquide,95.65,95.44,95.65,95.44,29,2017,10
2017-10-23,Air Liquide,95.23,96.15,96.17,95.23,36,2017,10
2017-10-20,Air Liquide,94.34,94.66,94.7,94.34,827,2017,10
2017-10-19,Air Liquide,94.39,94.08,94.44,93.97,203,2017,10
2017-10-18,Air Liquide,94.79,94.99,94.99,94.79,365,2017,10
2017-10-17,Air Liquide,94.99,94.88,95.17,94.79,440,2017,10
2017-10-16,Air Liquide,95.0,95.18,95.58,94.97,502,2017,10
2017-10-13,Air Liquide,94.52,95.12,95.12,94.51,359,2017,10
2017-10-12,Air Liquide,94.5,94.27,94.75,94.27,548,2017,10
2017-10-11,Air Liquide,94.75,94.7,95.05,94.29,176,2017,10
2017-10-10,Air Liquide,94.81,95.08,95.08,94.81,368,2017,10
2017-10-09,Air Liquide,94.83,95.14,95.14,94.83,"2,323",2017,10
2017-10-06,Air Liquide,95.17,94.96,95.17,94.64,429,2017,10
2017-10-05,Air Liquide,95.1,95.24,95.24,94.85,477,2017,10
2017-10-04,Air Liquide,95.59,95.5,95.59,94.98,"1,198",2017,10
2017-10-02,Air Liquide,98.64,93.81,99.09,93.24,"1,93",2017,10
2017-09-29,Air Liquide,92.1,92.18,92.38,92.1,16,2017,9
2017-09-28,Air Liquide,91.77,92.12,92.56,91.77,296,2017,9
2017-09-27,Air Liquide,93.14,92.08,94.95,92.08,"1,212",2017,9
2017-09-26,Air Liquide,90.8,93.87,93.87,90.8,"3,138",2017,9
2017-09-25,Air Liquide,90.43,91.02,91.02,90.43,169,2017,9
2017-09-22,Air Liquide,90.6,90.81,90.81,90.57,137,2017,9
2017-09-21,Air Liquide,89.32,89.27,90.08,89.27,184,2017,9
2017-09-20,Air Liquide,88.61,88.61,88.61,88.61,0,2017,9
2017-09-19,Air Liquide,87.73,88.62,88.62,87.73,329,2017,9
2017-09-18,Air Liquide,87.7,88.01,88.03,87.7,649,2017,9
2017-09-15,Air Liquide,88.41,88.05,88.41,88.0,121,2017,9
2017-09-14,Air Liquide,87.69,88.38,88.38,87.34,316,2017,9
2017-09-13,Air Liquide,88.62,87.86,88.62,87.86,39,2017,9
2017-09-12,Air Liquide,87.34,88.02,88.02,87.34,121,2017,9
2017-09-11,Air Liquide,85.95,87.37,87.37,85.95,114,2017,9
2017-09-08,Air Liquide,85.44,85.48,85.48,84.99,376,2017,9
2017-09-07,Air Liquide,85.3,85.87,85.87,85.3,194,2017,9
2017-09-06,Air Liquide,84.18,85.31,85.34,84.18,133,2017,9
2017-09-05,Air Liquide,84.91,84.69,84.91,84.67,701,2017,9
2017-09-04,Air Liquide,85.45,85.05,85.45,84.74,656,2017,9
2017-09-01,Air Liquide,85.0,85.43,85.43,85.0,244,2017,9
2017-08-31,Air Liquide,85.08,85.11,85.43,85.08,916,2017,8
2017-08-30,Air Liquide,84.49,84.86,84.97,84.49,42,2017,8
2017-08-29,Air Liquide,84.44,83.71,84.44,83.57,209,2017,8
2017-08-28,Air Liquide,85.19,84.81,85.19,84.78,299,2017,8
2017-08-25,Air Liquide,85.36,85.65,85.98,85.36,145,2017,8
2017-08-24,Air Liquide,85.61,85.28,86.19,85.12,196,2017,8
2017-08-23,Air Liquide,85.79,85.93,86.06,85.79,309,2017,8
2017-08-22,Air Liquide,84.78,86.02,86.02,84.78,629,2017,8
2017-08-21,Air Liquide,84.8,84.93,85.01,84.8,388,2017,8
2017-08-18,Air Liquide,85.85,84.79,85.85,84.79,198,2017,8
2017-08-17,Air Liquide,86.51,86.51,86.81,86.51,646,2017,8
2017-08-16,Air Liquide,86.24,87.24,87.38,86.24,462,2017,8
2017-08-15,Air Liquide,86.24,86.42,86.43,86.14,265,2017,8
2017-08-14,Air Liquide,85.83,85.85,85.88,85.44,889,2017,8
2017-08-11,Air Liquide,85.02,84.96,85.32,84.64,436,2017,8
2017-08-10,Air Liquide,85.86,85.02,85.86,84.46,"2,149",2017,8
2017-08-09,Air Liquide,86.51,86.06,86.51,85.54,410,2017,8
2017-08-08,Air Liquide,87.27,86.84,87.27,86.84,"1,82",2017,8
2017-08-07,Air Liquide,87.43,87.26,87.47,87.26,220,2017,8
2017-08-04,Air Liquide,86.15,86.06,86.15,86.05,526,2017,8
2017-08-03,Air Liquide,85.53,86.48,86.48,85.53,133,2017,8
2017-08-02,Air Liquide,86.03,85.33,86.34,85.33,321,2017,8
2017-08-01,Air Liquide,85.67,86.21,86.25,85.48,627,2017,8
2017-07-31,Air Liquide,86.7,85.95,86.89,85.95,310,2017,7
2017-07-28,Air Liquide,88.0,88.39,88.39,88.0,5,2017,7
2017-07-27,Air Liquide,88.53,88.49,88.53,88.49,48,2017,7
2017-07-26,Air Liquide,88.11,88.81,88.95,88.11,419,2017,7
2017-07-25,Air Liquide,87.71,88.35,88.75,87.71,77,2017,7
2017-07-24,Air Liquide,87.39,88.08,88.08,87.39,363,2017,7
2017-07-21,Air Liquide,89.28,87.33,89.28,87.19,160,2017,7
2017-07-20,Air Liquide,90.26,90.57,90.91,90.26,154,2017,7
2017-07-19,Air Liquide,89.66,90.33,90.33,89.66,110,2017,7
2017-07-18,Air Liquide,90.32,89.9,90.32,89.9,5,2017,7
2017-07-17,Air Liquide,90.72,90.72,90.72,90.72,12,2017,7
2017-07-14,Air Liquide,89.92,90.31,90.31,89.92,39,2017,7
2017-07-13,Air Liquide,90.32,90.33,90.34,90.24,684,2017,7
2017-07-12,Air Liquide,88.61,89.41,89.41,88.61,168,2017,7
2017-07-11,Air Liquide,89.4,88.87,89.4,88.75,244,2017,7
2017-07-10,Air Liquide,89.42,89.0,89.42,88.91,391,2017,7
2017-07-07,Air Liquide,88.87,88.71,88.9,88.69,433,2017,7
2017-07-06,Air Liquide,89.88,89.88,89.88,89.88,0,2017,7
2017-07-05,Air Liquide,90.36,89.83,90.36,89.26,368,2017,7
2017-07-04,Air Liquide,90.58,90.28,90.97,90.28,358,2017,7
2017-07-03,Air Liquide,90.38,90.71,90.71,90.32,74,2017,7
2017-06-30,Air Liquide,89.31,89.97,89.97,89.31,133,2017,6
2017-06-29,Air Liquide,91.79,91.39,91.79,91.39,125,2017,6
2017-06-28,Air Liquide,91.38,91.38,91.76,90.88,92,2017,6
2017-06-27,Air Liquide,91.89,91.89,91.89,91.89,0,2017,6
2017-06-26,Air Liquide,92.46,92.22,92.66,92.22,386,2017,6
2017-06-23,Air Liquide,92.37,92.29,92.37,92.15,105,2017,6
2017-06-22,Air Liquide,93.3,92.25,93.3,92.25,41,2017,6
2017-06-21,Air Liquide,92.86,92.72,93.14,92.49,612,2017,6
2017-06-20,Air Liquide,93.15,93.54,93.63,93.15,432,2017,6
2017-06-19,Air Liquide,91.4,92.04,92.05,91.4,236,2017,6
2017-06-16,Air Liquide,90.08,90.69,91.24,90.08,211,2017,6
2017-06-15,Air Liquide,90.12,88.44,90.12,88.44,698,2017,6
2017-06-14,Air Liquide,90.84,90.19,91.52,90.19,"2,084",2017,6
2017-06-13,Air Liquide,90.53,91.06,91.1,90.53,42,2017,6
2017-06-12,Air Liquide,90.16,90.44,90.44,90.08,235,2017,6
2017-06-09,Air Liquide,89.53,90.81,90.81,89.53,25,2017,6
2017-06-08,Air Liquide,89.66,89.88,89.88,89.66,8,2017,6
2017-06-07,Air Liquide,90.22,89.67,90.22,89.67,270,2017,6
2017-06-06,Air Liquide,90.79,90.44,90.79,90.38,188,2017,6
2017-06-02,Air Liquide,91.06,91.72,91.72,91.06,126,2017,6
2017-06-01,Air Liquide,89.93,90.63,90.67,89.93,713,2017,6
2017-05-31,Air Liquide,89.89,90.03,90.03,89.86,115,2017,5
2017-05-30,Air Liquide,91.22,90.48,91.22,90.3,237,2017,5
2017-05-29,Air Liquide,91.92,91.56,91.92,91.38,104,2017,5
2017-05-26,Air Liquide,91.02,91.35,91.35,90.95,"1,838",2017,5
2017-05-25,Air Liquide,91.41,91.41,91.41,91.41,0,2017,5
2017-05-24,Air Liquide,91.89,92.14,92.14,91.89,8,2017,5
2017-05-23,Air Liquide,91.1,91.75,92.12,91.1,34,2017,5
2017-05-22,Air Liquide,92.05,91.67,92.05,91.64,382,2017,5
2017-05-19,Air Liquide,90.36,91.31,91.31,90.36,114,2017,5
2017-05-18,Air Liquide,89.96,90.48,90.48,89.96,197,2017,5
2017-05-17,Air Liquide,91.03,91.27,91.27,91.03,121,2017,5
2017-05-16,Air Liquide,91.92,91.74,92.23,91.74,190,2017,5
2017-05-15,Air Liquide,93.0,91.98,93.02,91.78,91,2017,5
2017-05-12,Air Liquide,93.3,93.93,93.93,93.3,30,2017,5
2017-05-11,Air Liquide,93.77,93.55,94.42,93.31,667,2017,5
2017-05-10,Air Liquide,94.08,94.17,94.3,94.01,415,2017,5
2017-05-09,Air Liquide,93.6,94.09,94.09,93.6,599,2017,5
2017-05-08,Air Liquide,96.69,93.8,96.69,93.8,"1,793",2017,5
2017-05-05,Air Liquide,92.86,94.17,94.36,92.86,266,2017,5
2017-05-04,Air Liquide,92.96,93.14,93.84,92.96,129,2017,5
2017-05-03,Air Liquide,92.39,92.69,92.69,92.36,163,2017,5
2017-05-02,Air Liquide,91.96,92.63,92.85,91.96,309,2017,5
2017-04-28,Air Liquide,91.2,91.57,91.57,90.91,103,2017,4
2017-04-27,Air Liquide,92.13,91.57,92.13,91.57,44,2017,4
2017-04-26,Air Liquide,92.41,92.48,92.69,92.27,928,2017,4
2017-04-25,Air Liquide,91.74,91.69,91.74,91.24,439,2017,4
2017-04-24,Air Liquide,88.5,90.91,90.91,88.5,906,2017,4
2017-04-21,Air Liquide,88.42,87.77,88.42,87.77,"1,382",2017,4
2017-04-20,Air Liquide,87.17,87.81,87.81,87.17,36,2017,4
2017-04-19,Air Liquide,87.98,88.02,88.26,87.98,120,2017,4
2017-04-18,Air Liquide,89.66,88.2,89.66,88.06,398,2017,4
2017-04-13,Air Liquide,88.64,88.64,88.64,88.64,56,2017,4
